movie_id,title,tags
95,Armageddon,savingtheworld paris moon cataclysm asteroid selfsacrifice nasa spacemarine lossoffather daughter space wedding astronaut eiffeltowerparis duringcreditsstinger disastermovie spacecentre brucewillis billybobthornton benaffleck michaelbay action thriller sciencefiction adventure
608,Men in Black II,savingtheworld secretidentity sunglasses undercover spacemarine illegalimmigration deportation newidentity flyingsaucer light firearm alien fictionalgovernmentagency tommyleejones willsmith riptorn barrysonnenfeld action adventure comedy sciencefiction
2310,Beowulf,denmark nordicmythology lie prideandvanity folkhero humanweakness viking alienation festivalhall sin royalty curse battle ancientworld adultanimation motioncapture raywinstone angelinajolie anthonyhopkins robertzemeckis adventure action animation
140300,Kung Fu Panda 3,china martialarts kungfu village panda sequel talkinganimal anthropomorphism dragon ancientchina wuxia womandirector jackblack bryancranston dustinhoffman jenniferyuhnelson alessandrocarloni action adventure animation comedy family
56292,Mission: Impossible - Ghost Protocol,fight sequel mission explosion brokenarm imax nuclearthreat tomcruise jeremyrenner simonpegg bradbird action thriller adventure
81188,Rise of the Guardians,dream santaclaus nightmare easterbunny toothfairy jackfrost sandman duringcreditsstinger chrispine alecbaldwin judelaw peterramsey fantasy animation family
7552,Fun with Dick and Jane,basedonnovel desperation robber hold-uprobbery remake suburbia lossofjob humiliation unemployment bankruptcy travelagent richestorags bearerbonds comeuppance jimcarrey téaleoni alecbaldwin deanparisot comedy
616,The Last Samurai,japan warcrimes senseofguilt swordplay general samurai warveteran katana sword armsdeal homeland emperor languagebarrier self-discovery mountainvillage foreignlegion mercenary campaign commercialagreement insurgence leader warstrategy gettysburg lossofhusband slaughter soldier alcoholic u.s.soldier japanesearmy 19thcentury wartrauma tomcruise kenwatanabe williamatherton edwardzwick drama action war history
147441,Exodus: Gods and Kings,moses bible ancientegypt 3d ramses christianbale joeledgerton johnturturro ridleyscott adventure drama action
13475,Star Trek,spacecraft teleportation spacemission parachute timetravel blackhole supernova prequel warpspeed futuristic warpengine romulans outerspace vulcan alternatereality spaceopera reboot chrispine zacharyquinto leonardnimoy j.j.abrams sciencefiction action adventure
557,Spider-Man,lossoflover spider thanksgiving badboss hostility marvelcomic superhero pokies evil referencetosuperman goblin tobeymaguire willemdafoe kirstendunst samraimi fantasy action
82702,How to Train Your Dragon 2,fathersonrelationship wifehusbandrelationship sacrifice viking sequel rescue dragon mothersonrelationship deathofhusband warrior 3d jaybaruchel gerardbutler kristenwiig deandeblois fantasy action adventure animation comedy family
205584,Gods of Egypt,egypt underworld fight mythology nile war thief rescue desert gods egyptianmythology egyptian myth brentonthwaites nikolajcoster-waldau gerardbutler alexproyas fantasy
10048,Stealth,artificialintelligence u.s.navy aftercreditsstinger joshlucas jessicabiel jamiefoxx robcohen action
13183,Watchmen,dccomics secretidentity massmurder retirement basedoncomicbook conspiracy nuclearwar doomsday soviet maskedvigilante doomsdayclock redsquare deathofsuperhero americanpresident 1980s malinåkerman billycrudup carlagugino zacksnyder action mystery sciencefiction
944,Lethal Weapon 4,lapd houseonfire revolver melgibson dannyglover joepesci richarddonner action adventure comedy crime thriller
1927,Hulk,california sanfrancisco monster general gun dna mutation psychology berkeley transformation frog president marvelcomic superhero goldengatebridge doctor fear scientist dog desert anger mirror phone military cell hulk superhumanstrength repressedmemory repression ericbana jenniferconnelly samelliott anglee drama action sciencefiction
72559,G.I. Joe: Retaliation,terror assassin secret technology missile warhead president rescue conspiracy explosion battle surveillance cobra dwaynejohnson d.j.cotrona adriannepalicki jonm.chu adventure action sciencefiction thriller
7364,Sahara,tyrant ironcladship matthewmcconaughey penélopecruz stevezahn breckeisner action adventure comedy drama mystery
2114,Final Fantasy: The Spirits Within,battleassignment dystopia alien downfall scientist basedonvideogame donaldsutherland ming-nawen alecbaldwin hironobusakaguchi motonorisakakibara adventure action animation fantasy sciencefiction thriller
1771,Captain America: The First Avenger,newyork usa worldwarii nazis marvelcomic superhero basedoncomicbook nazigermany perioddrama brooklynnewyorkcity captainamerica aftercreditsstinger marvelcinematicuniverse 3d chrisevans hugoweaving tommyleejones joejohnston action adventure sciencefiction
36643,The World Is Not Enough,british mission oil heiress bilbaospain britishsecretservice piercebrosnan sophiemarceau robertcarlyle michaelapted adventure action thriller
8619,Master and Commander: The Far Side of the World,naturalist frigate selfsurgery seabattle weevil russellcrowe paulbettany jamesd'arcy peterweir adventure
50620,The Twilight Saga: Breaking Dawn - Part 2,vampire romance villainess superstrength imprinting crossbreed bloodsucker grudge vampirevsvampire chiefofpolice dhampir forkswashington wolfpack misinformation seeingthefuture fangvamp kristenstewart robertpattinson taylorlautner billcondon adventure fantasy drama romance
65759,Happy Feet Two,penguin musical aftercreditsstinger 3d elijahwood robinwilliams pink georgemiller animation comedy family
1724,The Incredible Hulk,newyork riodejaneiro marvelcomic superhero basedoncomicbook ontherun fugitive supersoldier tonystark virginia military hulk marvelcinematicuniverse angry brucebanner edwardnorton livtyler timroth louisleterrier sciencefiction action adventure
267935,The BFG,londonengland england basedonnovel queen littlegirl orphan cannibal giant evilbrother rubybarnhill markrylance rebeccahall stevenspielberg adventure family fantasy
281957,The Revenant,fathersonrelationship rape basedonnovel mountains winter grizzlybear wilderness frontier revenge murder nativeamerican survival bear snow violence animaldeath bearattack deathofson basedontrueevents furtrapper leonardodicaprio tomhardy willpoulter alejandrogonzáleziñárritu western drama adventure thriller
77950,Turbo,underdog carrace dream speed power snail fast friends superpower racer ryanreynolds paulgiamatti michaelpeña davidsoren animation family
44896,Rango,sheriff nevada pet rango chameleon lasvegas cactus terrarium constructionsite armadillo disillusionment johnnydepp islafisher nedbeatty goreverbinski animation comedy family western adventure
270946,Penguins of Madagascar,penguin madagascar 3d tommcgrath chrismiller christopherknights ericdarnell simonj.smith family animation adventure comedy
2503,The Bourne Ultimatum,paris corruption madrid assassin basedonnovel europe prosecution dangerous falseidentity revelation government weapon interpol sequel conspiracy shootout espionage motorcycle violence footchase moskow darkpast langleyvirginia flashback chaseontheroof securityleak mattdamon juliastiles davidstrathairn paulgreengrass action drama mystery thriller
9502,Kung Fu Panda,china martialarts kungfu mentor snake restaurant shop strongwoman bravery tiger turtle panda sensei anthropomorphism fighting ancientchina monkey master destiny evil aftercreditsstinger monkeywarrior noodle jackblack dustinhoffman angelinajolie markosborne johnstevenson adventure animation family comedy
102899,Ant-Man,marvelcomic superhero basedoncomicbook aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d paulrudd michaeldouglas evangelinelilly peytonreed sciencefiction action adventure
101299,The Hunger Games: Catching Fire,competition basedonnovel mentor secret factory television propaganda future dystopia alliance games president uprising sequel murder survival conspiracy rebellion blood femaleprotagonist tournament explosion danger imax winner basedonyoungadultnovel jenniferlawrence joshhutcherson liamhemsworth francislawrence adventure action sciencefiction
228161,Home,friendship spaceship space alien alieninvasion alienfriendship awfulleader takingresposibility jimparsons rihanna stevemartin timjohnson fantasy comedy animation sciencefiction family
74,War of the Worlds,posttraumaticstressdisorder newjersey airplane dystopia daughter apocalypse alieninvasion humansubjugation tomcruise dakotafanning mirandaotto stevenspielberg adventure thriller sciencefiction
8961,Bad Boys II,miami kukluxklan cuba undercover mexicanstandoff ecstasy guantánamo slaughter shootout gunfight bromance gangster violence footchase interrogation carchase druglord explodinghouse narcoticscop illegaldrugs deaagent buddycop criminalunderworld actionhero haitiangang minefield martinlawrence willsmith jordimollà michaelbay adventure action comedy thriller crime
417859,Puss in Boots,adventure fairy-talefigure antoniobanderas salmahayek zachgalifianakis chrismiller action adventure animation family fantasy
27576,Salt,assassination spy cia kidnapping coldwar sovietunion doubleagent raceagainsttime revenge ontherun shootout espionage femaleprotagonist hitwoman terrorism violence russianspy intelligenceofficer actionheroine angelinajolie lievschreiber chiwetelejiofor phillipnoyce action mystery thriller
86834,Noah,bible god noah 3d russellcrowe jenniferconnelly emmawatson darrenaronofsky drama adventure
17578,The Adventures of Tintin,riddle captain treasure liquor treasurehunt sunkentreasure plot reporter 3d action jamiebell andyserkis danielcraig stevenspielberg adventure animation mystery
673,Harry Potter and the Prisoner of Azkaban,flying traitor magic cuttingthecord childhero broom sorcerer'sapprentice schoolofwitchcraft griffon blackmagic timetravel bestfriend werewolf dark muggle aftercreditsstinger danielradcliffe rupertgrint emmawatson alfonsocuarón adventure fantasy family
6972,Australia,missionary worldwarii ranch australia british racist cattledrive aftercreditsstinger stampede waltzingmatilda trampledtodeath nicolekidman hughjackman essiedavis bazluhrmann drama
82700,After Earth,dystopia jadensmith willsmith sophieokonedo m.nightshyamalan sciencefiction action adventure
10567,Dinosaur,cataclysm asteroid leader comet animation prehistoric prehistoricegg dinosaur nestinggrounds prehistoriccreature prehistoricadventure lemur prehistorictimes d.b.sweeney alfrewoodard ossiedavis ralphzondag ericleighton animation family
181533,Night at the Museum: Secret of the Tomb,nightwatchman museum naturalhistory history smithsonian benstiller ramimalek rebelwilson shawnlevy adventure comedy fantasy family
38055,Megamind,savingtheworld date prison secretidentity fish gun dna mayor antihero rain museum one-sidedlove serum talkinganimal reporter duringcreditsstinger strongervillain willferrell bradpitt tinafey tommcgrath animation action comedy family sciencefiction
671,Harry Potter and the Philosopher's Stone,witch christmasparty magic cuttingthecord halloween childhero broom chosenone frog fantasyworld basedonyoungadultnovel danielradcliffe rupertgrint emmawatson chriscolumbus adventure fantasy family
